787,,Madawašhi,,,,,,,,,,,,,,,,,,,,,
788,,Madawada,,,,,,,,,,,,,,,,,,,,,
789,,Matti,,,,,,,Priest of Kummanni,,,,,,,Prince of (A)tunna under Sargon II,,,,,,,
790,,Matiya,,,,,,,Priest of Hepat,,,,,,,,,,,,,,
791,,Matinaša,,,,,,,,,,,,,,,,,,,,,
792,,Mattiwaza,Šattiwaza,,,," KBo 28.111 Vo 5'  KBo 28.113, 8', 9'  KBo 28.114, 12, 14', 16', 18' ",,"King of Mittani, ally of Šuppiluliuma I",,,,,,,,,,,,,,
793,,Maddunani,,,,, KUB 57.114 col. droite 324 KBo 42.40 5] (?) ,,"Arzawian, author of ritual",,,,,,,,,,,,,,
794,,Madduwatta,,,,,,,"Anatolian prince, enemy of hittites",,,,,,,,,,,,,,
795,(f),Mawašhi,,,,,,,,,,,,,,,,,,,,,
796,,Mawiri,,,,,,,Diviner,,,,,,,Father of Nuza,,,,,,,
797,,Mazziya,,,,,,,Man of Išmiriga,,,,,,,,,,,,,,
798,,Mazlauwa,,,,,,,Man from Kuwaliya,,,,,,,,,,,,,,
799,,Mihamaru,,,,,,,,,,,,,,,,,,,,,
800,,Memibri,,,,,,,,,,,,,,,,,,,,,
801,,Menani(ya),,,,,,,,,,,,,,,,,,,,,
802,,Mininu,,,,,,,Man from Ura,,,,,,,,,,,,,,
803,,Minmuarea,,,,,,,Seti I,,,,,,,,,,,,,,
804,,Minpahritarea,,,,,,,Ramses I,,,,,,,,,,,,,,
805,(f),Menuzelga,,,,,,,,,,,,,,,,,,,,,
806,,Merali,,,,,,,,,,,,,,,,,,,,,
807,,Miramuwa,,,,,,,Scribe,,,,,,,,,,,,,,
808,,Mita,,,,,fMidaKUB 58.21 Ro 4 ,,Anatolian prince,,,,,,,,,,,,,,
809,,Mittannamuwa,,,,," KBo 39.43 Vo IV 2 KBo 42.28 Vo 7 KUB 60.81, 15, 16  ",,Grand scribe under Hattušili III,,,,,,,,,,,,,,
810,,Mitra,,,,,,,Father of Šauškuruwa,,,,,,,,,,,,,,
811,,Mizramuwa,,,,,,,"""Grand shepherd""",,,,,,,"The same ?, prince",Name of a female,Other,,,,,
812,f,Mezzulla,,,,,,,Princess,,,,,,,,,,,,,,
813,,Mugallu,,,,,,,King of Tabal under Asarhaddon,,,,,,,,,,,,,,
814,,Mukša,,,,,,,Cilician,,,,,,,,,,,,,,
815,,Mukšu,,,,,,,,,,,,,,,,,,,,,
816,,Mulla,,,,,KUB 56.37 I 5 ,,,,,,,,,,,,,,,,
817,,Mulawalwi,,,,,,,Man from Ura,,,,,,,,,,,,,,
818,,Mulliyara,,,,,,,,,,,,,,,,,,,,,
819,(f),Muliliašwa,,,,,,,,,,,,,,,,,,,,,
820,,Muliyaziti,,,,,,,,,,,,,,,,,,,,,
821,,Mummullanti,,,,,KUB 56.1 I 22 ,,,,,,,,,,,,,,,,
822,,Murmura,,,,,,,,,,,,,,,,,,,,,
823,,Muršili,,,,," HTAC 128, 5 HTAC 40 Vo 2, 4 KBo 27.203 Vo III 15'  KBo 34.68 III 3  KBo 35.160 Vo 5  KBo 42.38 Ro I 1 KBo 45.86, 2] KUB 51.69 Vo 7  KUB 52.89 II? 4  VS N.F. 2 Ro 13' VS N.F. 7 IV 10, 17 ",,"Muršili I, king of ancient kingdom, adoptive son of Hattušili I",,,,,,,"Muršili II, son of Šuppiluliuma I","Muršili III, throne name of Urhi-Tešub",,,,,,
824,,Musisipa-dU,,,,,,,,,,,,,,,,,,,,,
825,f,Mušuhepa,,,,,,,,,,,,,,,,,,,,,
826,,Mutta,,,,,KUB 52.75 Vo 24 ,,,,,,,,,Diviner,Man from Ura,,,,,,
,,Muttalli,Muttallu,,,,,,,,,,,,,,,,,,,,
827,f,Mutamuti,,,,,,,,,,,,,,,,,,,,,
828,,Muttanani,,,,,,,Priest,,,,,,,,,,,,,,
829,,Mudari,,,,,,,,,,,,,,,,,,,,,
830,,Mutarki,,,,,,,,,,,,,,,,,,,,,
831,,Mutti,,,,,"KUB 54.1 I 57, II 9, 11, 15 ",,Man of Halimana,,,,,,,,,,,,,,
832,,Muwa,,,,," KBo 32.185 Vo 12  KBo 32.187 Vo 2[ KUB 57.68 Vo 3, 25  ",,,,,,,,,,,,,,,,
833,,Muwai,Muwi,,,,,,Prince of Gurgum,,,,,,,,,,,,,,
834,,Muwalanni,,,,,,,Priest of Kummanni,,,,,,,,,,,,,,
835,(f),Muwanani,,,,,,,,,,,,,,,,,,,,,
836,,Muwašarma,,,,,,,Cilician,,,,,,,,,,,,,,
837,,Muwatalli,,,,," KBo 28.4 Ro 34  KBo 32.185 Ro  KBo 34.181 III 12[  KBo 41.217 Ro 13 KBo 41.226 Vo 7 KBo 53.12, 5’ KUB 51.21 Vo 8', 17'  KUB 55.48 Ro I 16  ",,Prince from Šuppiluliuma I's family,,,,,,,"Hittite king, son and successor of Muršili II",Others,Prince of Gurgum under Šalmanesser III,King of Kummuhu under Sargon II,,,,
838,f,Muwatti,,,,,,,,,,,,,,Doughter of Suppiluliuma I,Other ?,,,,,,
839,,Muwa-URMAH,Muwawalwi,,,,,,Father of Manapa-dU,,,,,,,,,,,,,,
840,,Muwaziti,,,,,HKM 100 Vo 15,,,,,,,,,,,,,,,,
841,,Muza,,,,,,,,,,,,,,,,,,,,,
721a,,Malama,,,,,,,,,,,,,,,,,,,,,
734a,f,Manahunna,,,,,,,,,,,,,,,,,,,,,
768a,,Marwa-LÚ,Marwaziti,,,,,,,,,,,,,,,,,,,,
779a,,Mašhuitta,,,,,,,,,,,,,,,,,,,,,
786a,,Matanazi,,,,,"KBo 28.30, 6, 10, 16 ",,Sister of Hattušili III,,,,,,,,,,,,,,
791a,,Mati-Šarruma,,,,,,,,,,,,,,,,,,,,,
804a,,Minuwa-dKAL,,,,,,,,,,,,,,,,,,,,,
804b,f,Minuzi,,,,,,,,,,,,,,,,,,,,,
818a,f,Muliga,,,,,,,,,,,,,,,,,,,,,
833a,,Muwala,,,,,,,,,,,,,,,,,,,,,
743b,f,Manni,,,,,"HKM 60 Vo 20HOS, 625.",,,,,,,,,,,,,,,,
762a,,Mar-ešre,,,,," HKM 22 bord inférieur 9  HKM 31 Vo 20  HKM 33 Vo 34  HKM 53 Ro 10  HKM 82 Ro 1 HOS, 625, 626.",,,,,,,,,,,,,,,,
792a,,Madue,Maduya,,,,,,,,,,,,,,,,,,,,
807a,,Mišeni,,,,,"HKM 67 Ro 2HOS, 625.",,,,,,,,,,,,,,,,
808a,,Mitauna,,,,,,,,,,,,,,,,,,,,,
827a,,Mutamuwa,,,,,,,,,,,,,,,,,,,,,
,,Mukana,,,,,,,,,,,,,,,,,,,,,
,,Minuwa-dLAMA,,,,,,,,,,,,,,,,,,,,,
,,Maduhida,,,,,,,,,,,,,,,,,,,,,
,f,Manduta,,,,,,,,,,,,,,,,,,,,,
,,Mahuri,,,,,HKM 100 Vo 17,,,,,,,,,,,,,,,,
,,Malliti,,,,, HKM 100 Ro 12 KBo 32.197 Vo 7 ,,,,,,,,,,,,,,,,
,f,Manna(nna),,,,,"KBo 32.145 Ro 6Cf. fManna (NH 734), et Manana (NH 738)",,,,,,,,,,,,,,,,
,f,Manattawiya,,,,,KBo 31.56 5,,,,,,,,,,,,,,,,
,,Maraša,,,,,HKM 107 Ro 7  Le même que Marašša (NH 756) ? ,,,,,,,,,,,,,,,,
,,Maššananza,,,,,"VS N.F. 125, 8'",,,,,,,,,,,,,,,,
,,Madaru,,,,,VS N.F. 129 Ro 1,,,,,,,,,,,,,,,,
,f,Mazzatašalla,,,,,KBo 33.216 Vo 9 ,,,,,,,,,,,,,,,,
,,Meki,,,,," KBo 32.15 I 20, II 20, 22, III 7[, 8, 10, 12, 18, IV 7, 8, 9, 12, 18 KBo 32.16 II 11, 13 19, III 1  KBo 32.19 I 10, II 9], III 34  KBo 32.20 IV 21  KBo 32.25 I 1[, 3  KBo 32.45, 3  KBo 32.62 I 5] KBo 32.75 Ro 6  ",,,,,,,,,,,,,,,,
,,Minzana,,,,,KBo 31.51 Ro 4,,,,,,,,,,,,,,,,
,,Muiri,,,,," HKM 105 Ro 6, Vo 11  HKM 107 Ro 5",,,,,,,,,,,,,,,,
,,Mukkarra,,,,,KUB 56.19 II 29 (?),,,,,,,,,,,,,,,,
,,Mušu,,,,,"Çorum 4, 2",,,,,,,,,,,,,,,,
842,,Nahha,,,,,,,Egyptian,,,,,,,,,,,,,,
843,,Nahiruwa,,,,,,,,,,,,,,,,,,,,,
844,f,Nahmizuli,,,,,,,Character from Gilgameš,,,,,,,,,,,,,,
845,(f),Nahpašwa,,,,,,,,,,,,,,,,,,,,,
846,(f),Nahšušara,,,,,,,,,,,,,,,,,,,,,
847,,Nahhuwa,,,,,,,,,,,,,,,,,,,,,
848,,Nahhuwaški,,,,,,,,,,,,,,,,,,,,,
849,,Nakiahšu,,,,,,,,,,,,,,,,,,,,,
850,,Nakiliat,Nakilit,,,,,,"Capp,",,,,,,,Echanson,,,,,,,
851,,Nakirgan,,,,,,,,,,,,,,,,,,,,,
852,,Nakišduar,,,,,,,,,,,,,,,,,,,,,
853,,Nammašši,,,,,,,,,,,,,,,,,,,,,
854,f,Nanna,,,,,,,,,,,,,,,,,,,,,
855,,Nanaya,Nanaa,,,,,,,,,,,,,,,,,,,,
856,,Nananta,,,,,HKM 111 bord gauche 1 ,,,,,,,,,,,,,,,,
857,,Nananza,,,,,VS N.F. 129 Ro 3,,Officer,,,,,,,Scribe,Others,,,,,,
858,,Nanapi,,,,,,,,,,,,,,,,,,,,,
859,,Nanatalli,,,,,,,,,,,,,,,,,,,,,
860,,Nanaziti,,,,,KUB 56.51 I 25 ,,Prince,,,,,,,Other ?,,,,,,,
861,,Nani,,Other,,,HKM 65 bord supérieur 24,,Notable from Gazzapaha,,,,,,,Notable from Tuarpa,Man from Ismiriga,,,,,,
862,,Naniya,Nanniya,,,,,,,,,,,,,,Author of ritual,Father of some scribe,,,,,
863,,Naniyanza,,,,,,,,,,,,,,,,,,,,,
864,,Nanimu,,,,,,,,,,,,,,,,,,,,,
865,,Naninzi,Nanizi,,,,,,Scribe,,,,,,,Son of Mittannamuwa,Chief of the supervisors,Others,,,,,
,,Nanu,,,,,,,,,,,,,,,,,,,,,
866,,Nanuwa,,,,,,,,,,,,,,,,,,,,,
867,,Nanuwatta,Nanuwatti,,,,,,,,,,,,,,,,,,,,
868,f,Naptera,,,,,"KBo 28.49, 1 ",,Spouse of Ramses II,,,,,,,,,,,,,,
869,,Nabu-nasar,,,,,,,,,,,,,,,,,,,,,
870,,Naram-Sin,,,,,,,King of Akkad,,,,,,,,,,,,,,
,,Narikkaili,,,,,,,,,,,,,,,,,,,,,
871,f,Naru,,,,,,,,,,,,,,,,,,,,,
872,,Nattaura,,,,,,,,,,,,,,,,,,,,,
873,f,Nawila,,,,,,,,,,,,,,,,,,,,,
874,,Nawiniya,,,,,,,,,,,,,,,,,,,,,
875,f,Nikalmati,,,,,,,Hittite queen,,,,,,,,,,,,,,
876,f,Nikkaluzzi,,,,,,,Author of ritual,,,,,,,,,,,,,,
877,,Nigan,,,,,,,,,,,,,,,,,,,,,
878,,Niga(t),,,,,,,,,,,,,,,,,,,,,
,,Nikilit,,,,,,,,,,,,,,,,,,,,,
879,,Nimahšu,,,,,,,,,,,,,,,,,,,,,
880,,Nimuwariya,,,,,,,Amenophis III,,,,,,,,,,,,,,
881,,Ninna,,,,,KUB 54.1 I 55 ,,Man from Kazzilu[wa],,,,,,,Man from Ura,,,,,,,
882,(f),Nini,,,,,,,,,,,,,,,,,,,,,
883,,Ninu,,,,,,,,,,,,,,,,,,,,,
884,,Ninuwaziti,,,,,,,,,,,,,,,,,,,,,
885,,Nippa,,,,,,,Hittite general at the ancient kingdom,,,,,,,,,,,,,,
886,,Niphururiya,,,,,,,Tutankhamon,,,,,,,,,,,,,,
887,,Nerikkaili,,,,," KBo 28.28, 4'  KBo 28.66 Ro 14, 17  KBo 32.197 Vo 8  KUB 52.88 I 10'  KUB 60.26 Ro 1  ",,Vizier (šukkal),,,,,,,"Prince, son of Hattušili III, the restorer king of Nerik",Others,,,,,,
888,f,Nerikkawiya,,,,,,,,,,,,,,,,,,,,,
889,,Niruwa,,,,,,,Mittanian knight,,,,,,,,,,,,,,
890,f,Niwa,,,,,,,,,,,,,,,,,,,,,
891,(f),Niwahšušar,,,,,,,,,,,,,,,,,,,,,
892,,Niwalla,,,,,,,,,,,,,,,,,,,,,
893,(f),Niwalka,,,,,,,,,,,,,,,,,,,,,
894,,Niwašu,,,,,,,,,,,,,,,,,,,,,
895,,Nuhati,,,,,"KUB 56.7, 4 ",,Prince,,,,,,,grand trainer,,,,,,,
896,,Nuna,,,,,,,,,,,,,,,,,,,,,
897,,Nunu,Nunnu,,,," HKM 107 Ro 5  HKM 111 Vo 22 HKM 165 Ro 6, 11  KBo 37.144 Vo 9' ",,Capp.,,,,,,,Man from Hurma,Diviner,Others,,,,,
898,,Nunnuta,,,,,,,,,,,,,,,,,,,,,
899,,Nunziti,,,,,,,Officer of palace,,,,,,,Author of ritual,,,,,,,
900,,Nuwanuwa,,,,,,,,,,,,,,,,,,,,,
901,,Nuwanza,,,,,"KBo 40.342, 2",,"""Great of wine"" under Muršili II",,,,,,,Others,,,,,,,
902,,Nuza,,,,,,,Father of some scribe,,,,,,,,,,,,,,
903,f,Nuzizi,,,,,,,,,,,,,,,,,,,,,
848a,,Nakkaršiyandu,,,,,,,,,,,,,,,,,,,,,
878a,,Nikri-Tešub,,,,,,,,,,,,,,,,,,,,,
881a,f,Ninalla,,,,,,,,,,,,,,,,,,,,,
886a,,Neri,,,,,,,,,,,,,,,,,,,,,
888a,f,Neru,,,,,,,,,,,,,,,,,,,,,
895,f,Nulaya,,,,,,,,,,,,,,,,,,,,,
899a,,Nur-Dagan,,,,,,,Character from the šar-tamhari myth,,,,,,,,,,,,,,
901a,,Nuwašarpa,,,,,,,Kizzuwatnian,,,,,,,,,,,,,,
899',,Nupamati,,,,,,,,,,,,,,,,,,,,,
,,Nahhama,,,,,,,,,,,,,,,,,,,,,
,,Nanawa,,,,,,,,,,,,,,,,,,,,,
,,Nurdahhi,,,,,,,,,,,,,,,,,,,,,
,,Nakkiliya,,,,, KBo 32.184 Vo 12 Cf. Nakili(a)t (NH 850),,,,,,,,,,,,,,,,
,,Nanata,,,,,"HKM 111 Vo 14, 17",,The same Nananta ?,,,,,,,,,,,,,,
,,Nanili,Šenili,,,,"KUB 60.103, 4' ",,Could be also read Šenili. ,,,,,,,,,,,,,,
,,Nanza,,,,,KBo 39.283 Vo 3,,,,,,,,,,,,,,,,
,,Narizu,,,,,HKM 113 Vo 17,,,,,,,,,,,,,,,,
,,Našaili,,,,,HKM 103 Ro 5,,,,,,,,,,,,,,,,
,,Našadda,,,,,HKM 66 Vo 40,,,,,,,,,,,,,,,,
,,Natu,,,,,KBo 32.136 bord supérieur 2,,,,,,,,,,,,,,,,
,f,Nirni,,,,,KBo 35.117 Ro 15 ,,,,,,,,,,,,,,,,
904,,Pahauwa,,,,,,,Man from Alatarma,,,,,,,,,,,,,,
905,,Paiya,,,,,,,,,,,,,,,,,,,,,
906,,Palla,,,,, KBo 30.144 Vo 4'  KBo 32.197 Vo 9 ,,Capp.,,,,,,,Lord of Hurma,Scribe,Goldsmith,Man from Anlušna,Diverse,,,
907,,Pallalla,,,,,,,,,,,,,,,,,,,,,
908,,Pallanna,,,,," HKM 60 Vo 27  HKM 68 Ro 2  HKM 81 Vo 29  HKM 111 Ro 2, bord inférieur 13 ",,Priest,,,,,,,Other,,,,,,,
909,,Palanašwa,,,,,,,,,,,,,,,,,,,,,
910,,Pallanza,,,,,HKM 107 Vo 14,,Equerry,,,,,,,Some DUGUD,,,,,,,
911,,Pallariya,,,,,,,,,,,,,,,,,,,,,
912,,Pallatati,,,,,,,Priest,,,,,,,,,,,,,,
913,,Palatuwa,,,,,,,,,,,,,,,,,,,,,
914,(f),Palhazia,Palhuzia,,,,,,,,,,,,,,,,,,,,
915,,Palliya,Pilliya,,,,KUB 60.138 Ro 1 ,,King of Kizzuwatna,,,,,,,,,,,,,,
916,,Pallelli,,,,,,,,,,,,,,,,,,,,,
917,,Paldubatitta,,,,,,,,,,,,,,,,,,,,,
918,,Pallu,,,,,,,,,,,,,,,,,,,,,
919,,Pallullu,,,,,,,Notable from Zinippa,,,,,,,,,,,,,,
920,,Paluluwa,,,,,KBo 31.44 4,,Scribe,,,,,,,,,,,,,,
921,,Pallunza,,,,,,,,,,,,,,,,,,,,,
922,,Palluwa,,,,,KBo 30.15 Vo IV? 7' ,,,,,,,,,Prince,Others,,,,,,
923,,Palluwara,,,,, KUB 51.77 Vo 6'  KUB 55.13 Vo 5'  ,,Scribe,,,,,,,,,,,,,,
924,,Pamba,,,,,,,King of Hatti at the time of Naram-Sin,,,,,,,,,,,,,,
925,,Panai,,,,,,,,,,,,,,,,,,,,,
926,,Panaga,,,,,,,,,,,,,,,,,,,,,
927,,Panamuwa,,,,,,,Prince of Sam'al,,,,,,,,,,,,,,
928,,Panamuwati,,,,,,,Prince of Commagene,,,,,,,,,,,,,,
929,,Pantiya,,,,,,,,,,,,,,,,,,,,,
,,Bandišinni,,,,,,,,,,,,,,,,,,,,,
930,,Panuna,,,,,,,,,,,,,,,,,,,,,
931,,Pappa,,,,,,,Uriyanni,,,,,,,Notable from Malliwatta,Notable from Aršaša,Echanson,Son of Tuttulla,,,,
932,,Papala,Papali,,,,,,,,,,,,,,,,,,,,
933,,Papanikri,,,,,,,"Priest of Kummanni, author of ritual",,,,,,,,,,,,,,
934,,Papparzina,,,,,,,,,,,,,,,,,,,,,
935,,Papazua,,,,,,,,,,,,,,,,,,,,,
,,Papadilmaha,,,,See Pawadilmah (No.959),,,,,,,,,,,,,,,,,
936,,Paraiuna,,,,,,,Chief of the army,,,,,,,,,,,,,,
937,,Parata,,,,,,,Prince of Hama,,,,,,,,,,,,,,
938,,Pariamahu,,,,,,,Egyptian scribe and doctor,,,,,,,,,,,,,,
,,Parihnawa,,,,,,,,,,,,,,,,,,,,,
939,,Pariyamuwa,,,,,,,Man of Zazlippa,,,,,,,,,,,,,,
940,,Parriyanziti,Parriyanaziti,,,,,,,,,,,,,,,,,,,,
941,,Pariyawatra,,,,,KBo 53.10 Ro II 24 [ ,,Father of Išputahšu 2,,,,,,,Other,,,,,,,
942,,Pariziti,,,,,KBo 34.245 bord gauche 2 ,,Scribe,,,,,,,,,,,,,,
943,,Parkuia,,,,,,,,,,,,,,,,,,,,,
944,,Parnamuwa,,,,,,,,,,,,,,,,,,,,,
945,f,Paršanawiya,,,,,,,,,,,,,,,,,,,,,
946,,Paršipala,,,,,,,,,,,,,,,,,,,,,
947,,Partahulla,,,,,,,,,,,,,,,,,,,,,
948,,Parwamada,,,,,,,,,,,,,,,,,,,,,
949,(f),Parwawa,,,,,,,,,,,,,,,,,,,,,
950,,Parwawanda,,,,,,,,,,,,,,,,,,,,,
951,,Parwawaša,,,,,,,,,,,,,,,,,,,,,
952,,Parzueni,,,,,KUB 56.10 III 7 ,,,,,,,,,,,,,,,,
953,f,Paškuwa,,,,,,,,,,,,,,,,,,,,,
954,f,Paškuwammi,,,,,,,,,,,,,,,,,,,,,
955,f,Paškuwatti,,,,,,,"Arzawian, author of ritual",,,,,,,Other,,,,,,,
956,,Pata,,,,,,,,,,,,,,,,,,,,,
957,,Paddatiššu,,,,,"KBo 28.105a, 5'-7' ",,King of Kizzuwatna,,,,,,,,,,,,,,
958,,Padutti,,,,,,,,,,,,,,,,,,,,,
959,,Pawatelmaha,Pawatelamah,Papadilmah,,,"KBo 28.137, 3' ",,Character from ancient kingdom,,,,,,,,,,,,,,
960,,Pazzanna,,,,,,,,,,,,,,,,,,,,,
961,,Pazzu,,,,,,,,,,,,,,,,,,,,,
962,,Piha,,,,,,,Scribe,,,,,,,,,,,,,,
963,,Pihami,,,,,KBo 45.69 Vo VI 3] ,,,,,,,,,,,,,,,,
964,,Pihamuwa,,,,,,,Blacksmith,,,,,,,Scribe,Others,,,,,,
965,,Pihananaya,,,,,,,,,,,,,,,,,,,,,
966,,Pihanani,,,,,,,,,,,,,,,,,,,,,
967,,Pihanu,,,,,,,Scribe,,,,,,,,,,,,,,
968,,Pihaššamuwa,,,,,"KUB 60.1, 12 ",,,,,,,,,,,,,,,,
969,,Pihašdu,,,,,"KBo 28.54 Ro 4, 12, 17 ",,Messenger of Bentešina,,,,,,,,,,,,,,
970,,Pihaddu,,,,,,,,,,,,,,,,,,,,,
971,,Piha-dU,,,,,,,Diviner,,,,,,,Prince,"Son of Upparmuwa, the same as 2 ?",Diverse,,,,,
972,,Pihawalwi,,,,,,,Hittite prince,,,,,,,,,,,,,,
973,f,Pihawiya,,,,,,,Priestess,,,,,,,,,,,,,,
974,,Pihawizi,,,,,,,,,,,,,,,,,,,,,
975,,Pihaziti,,,,,"FHL 31, Ro 3'",,Hittite civil servant at Ugarit,,,,,,,Man from Ura,Scribe,,,,,,
976,,Piha-URMAH,,,,,,,Scribe,,,,,,,The same ?,,,,,,,
977,,Pihirim,,,,,,,King of Cilicia under Šalmanesser,,,,,,,,,,,,,,
978,,Pihhuniya,,,,,,,"Chief of Kaška, enemy of Muršili II",,,,,,,Scribe,,,,,,,
979,,Piya,,,,,,,,,,,,,,,,,,,,,
980,,Piyama-dKAL,,,,,,,"Prince of Arzawa, son of Uhhaziti",,,,,,,Other,,,,,,,
981,,Piyamaradu,,,,," KBo 27.3, 2'  KBo 27.4, 7']  KUB 56.15 II 18, 25, 28  StBoT 45, 671: Ro 10 ",,Man of Millawanda,,,,,,,,,,,,,,
982,,Piyamatarawa,,,,,,,,,,,,,,,,,,,,,
983,,Piyammu,,,,,KBo 41.179 Ro 13,,Diviner,,,,,,,,,,,,,,
984,,Piyapili,,,,,,,,,,,,,,,,,,,,,
985,,Piyaššili,,,,,"KBo 28.111 Vo 1', 2' ",,"Son of Šuppiluliuma I, first hittite king at Karkemiš under the name Šarri-Kušuh",,,,,,,Diviner,,,,,,,
986,,Piyatarhui,,,,,,,,,,,,,,,,,,,,,
987,,Piyatarhunazi,,,,,,,,,,,,,,,,,,,,,
988,,Piyatarhunda,,,,,,,,,,,,,,,,,,,,,
989,,Piyušti,,,,,,,King of Hatti at the time of Anitta,,,,,,,,,,,,,,
990,,Pigalharali,,,,,,,,,,,,,,,,,,,,,
991,,Piggapazzui,,,,,,,,,,,,,,,,,,,,,
992,,Pikašta,,,,,,,,,,,,,,,,,,,,,
993,,Pigaštanili,,,,,,,,,,,,,,,,,,,,,
994,,Pikku,,,,,KBo 36.48 Vo IV 6' ,,Scribe,,,,,,,Man of Tapaššara,,,,,,,
995,,Pikkukka,,,,,,,,,,,,,,,,,,,,,
996,,Bilanza,,,,,"KBo 28.82, 1 ",,,,,,,,,,,,,,,,
997,,Pilariya,,,,,,,,,,,,,,,,,,,,,
998,,Pillaza,,,,,,,Equerry of Karkemiš,,,,,,,,,,,,,,
,,Pilliya,,,,,,,,,,,,,,,,,,,,,
998a,,Pemaša,,,,,KUB 56.2 III 11 ,,,,,,,,,,,,,,,,
999,,Pimenami,,,,,,,,,,,,,,,,,,,,,
932a,,Pappanikki,,,,,,,,,,,,,,,,,,,,,
943a,f,Parminza,,,,,,,,,,,,,,,,,,,,,
952a,,Pašiyara,,,,,"KBo 28.48 Ro 1, 24 ",,Egyptian,,,,,,,,,,,,,,
960a,,Pazzizi,,,,,KBo 53.10 Vo III 10’,,,,,,,,,,,,,,,,
967a,,Piharšaya,,,,,,,,,,,,,,,,,,,,,
969a,,Pihatahi,,,,,,,,,,,,,,,,,,,,,
969b,,Pihatahila,,,,,,,,,,,,,,,,,,,,,
969c,,Pihataipta,,,,,,,,,,,,,,,,,,,,,
975a,f,Piha-IR-i,,,,,,,,,,,,,,,,,,,,,
990a,,Piggana,,,,,,,,,,,,,,,,,,,,,
990b,,Pigganu,,,,,HKM 76 Ro 5,,,,,,,,,,,,,,,,
993a,,Pigašduili,,,,,,,,,,,,,,,,,,,,,
995a,,Pikuryalli,,,,,,,,,,,,,,,,,,,,,
998',,Peli,,,,,,,,,,,,,,,,,,,,,
924a,,Pana,,,,,,,,,,,,,,,,,,,,,
957a,,Patila,,,,,,,,,,,,,,,,,,,,,
979a,,Piyaya,,,,,,,,,,,,,,,,,,,,,
1000,,Pimpira,,,,," HKM 99 Ro 8 KBo 40.2, col. dr., 4 ",,Character from ancient kingdom,,,,,,,,,,,,,,
1001,,Pimpirit,,,,,,,,,,,,,,,,,,,,,
1002,f,Penna,,,,,,,,,,,,,,,,,,,,,
1003,,Pinaura,,,,, KUB 56.2 II 8  KBo 46.129 Vo 6 ,,,,,,,,,,,,,,,,
1004,,Pennizu,,,,,,,,,,,,,,,,,,,,,
1005,,Bentip-šarri,,,,,,,"Priest of Ištar, father of the queen Puduhepa",,,,,,,,,,,,,,
1006,,Bentešina,,,,," KBo 28.53 Ro 2  KBo 28.54 Ro 2  KBo 28.55, 2  KBo 28.56 Ro 2  KBo 28.57, 14'  KBo 28.58, 2'  KBo 28.79 Ro 6'  KBo 28.116, 22, 26  KBo 28.117, 3', 10'  ",,King of Amurru,,,,,,,,,,,,,,
1007,,Bentuma,,,,,,,,,,,,,,,,,,,,,
1008,,Bentumli,,,,,,,Adversary of Muršili II,,,,,,,,,,,,,,
1009,,Pibiriya,,,,,,,,,,,,,,,,,,,,,
1010,(f),Piptaruwaššeni,,,,,,,,,,,,,,,,,,,,,
1011,,Pirihnawa,,,,,,,Messenger of Ramses II next to Hattušili III,,,,,,,,,,,,,,
1012,,Piriya,Pirriya,,,,,,Mittanian,,,,,,,,,,,,,,
1013,,Piriyašauma,,,,,,,King of Kanithi,,,,,,,,,,,,,,
1014,,Piriyaššura,,,,,,,Son of king (hittite ?),,,,,,,,,,,,,,
1015,,Piridauri,,,,,,,,,,,,,,,,,,,,,
1016,,Perutahšu,,,,,,,,,,,,,,,,,,,,,
1017,,Peruwa,Perua,Pirwa,,," KBo 28.94, 3'  KBo 28.183, 27  ",,"""Grand de l'escalier""",Husband of Labadaniga,Man from Ankuwa,From Kanua,Scribe,,,Priest of dU (Adad ?),Son of Napari (same as 2 ?),Son of Walahšina,Son of Dada,Son of Hamuria,Son of Šuna,Blacksmith,Husband of Ganana
1018,,Peruwahšu,Perwahšu,,,,,,,,,,,,,,,,,,,,
1019,,Piruwi,,,,,,,,,,,,,,,,,,,,,
1020,,Pirwannu,,,,,,,,,,,,,,,,,,,,,
1021,,Pišša,,,,,,,Notable of Kuizna,,,,,,,,,,,,,,
1022,,Pešahšu,,,,,,,,,,,,,,,,,,,,,
1023,,Pišeni,,,,," HKM 18 Vo 20  HKM 23 Ro 2  HKM 24 Ro 1  HKM 25 Ro 4, Vo 22  HKM 69 Ro 2  HKM 83 Ro 1 ? KBo 34.142 I 5  ",,Son of Hantili,,,,,,,Other,,,,,,,
,,Piššili,,,,,,,,,,,,,,,,,,,,,
1024,,Piširiš,,,,,,,King of Karkemiš inder Tiglatpileser III,,,,,,,,,,,,,,
1025,,Pidda,,,,,,,Father of scribe,,,,,,,,,,,,,,
1026,,Pittaggatalli,,,,,,,,,,,,,,,,,,,,,
1027,(f),Pitagatteni,,,,,,,,,,,,,,,,,,,,,
1028,,Pittaliya,,,,,,,,,,,,,,,,,,,,,
1029,,Pittanza,,,,,,,,,,,,,,,,,,,,,
1030,,Pittapara,Pittipara,,,,"KUB 57.1, 15 BiOr 47, 1990, 424.",,,,,,,,,,,,,,,,
1031,,Pittatta,,,,,KUB 56.5 II 2 ,,,,,,,,,,,,,,,,
1032,f,Pitati,,,,,,,,,,,,,,,,,,,,,
1033,,Pittazzi,,,,,,,,,,,,,,,,,,,,,
